date,min,max,avg,condition
5/13/2012,61.3,70,64,Overcast
5/14/2012,61.3,70.2,65.4,Partially cloudy
5/15/2012,61.1,68.4,64.5,Partially cloudy
5/16/2012,60.8,71.8,65.6,Partially cloudy
5/17/2012,60.6,64.9,62.2,Overcast
5/18/2012,60.5,66.8,63,Overcast
5/19/2012,61.1,69.7,63.6,Partially cloudy
5/20/2012,62.5,70.3,65.4,Partially cloudy
5/21/2012,60.8,69.8,64.1,Partially cloudy
5/22/2012,61,67,63.5,Overcast
5/23/2012,61,65.1,62.9,Overcast
5/24/2012,62.4,66.7,63.8,Overcast
5/25/2012,57.8,64.8,61.1,"Rain, Overcast"
5/26/2012,57.6,64.9,60.9,Overcast
5/27/2012,57.8,68.3,62.9,Partially cloudy
5/28/2012,59.2,69.9,64.1,Partially cloudy
5/29/2012,60.9,68.4,64,Partially cloudy
5/30/2012,61,66.9,63.5,Partially cloudy
5/31/2012,61,70,64.3,Partially cloudy
6/1/2012,59.3,65.3,62.4,Overcast
6/2/2012,59.3,64.8,61.4,Overcast
6/3/2012,61,65.2,63,Overcast
6/4/2012,61.5,65.7,63.8,Overcast
6/5/2012,61.1,68.5,64.6,Partially cloudy
6/6/2012,60.8,71.7,65.2,Partially cloudy
6/7/2012,61,67.3,64.1,Partially cloudy
6/8/2012,61.1,66.8,63.4,Partially cloudy
6/9/2012,60.9,65.2,62.3,Overcast
6/10/2012,60.8,65.7,62.9,Overcast
6/11/2012,61.3,67,63.8,Overcast
6/12/2012,61,66.7,63.2,Overcast
6/13/2012,59.6,65.3,62.3,Overcast
6/14/2012,61,65.6,63.1,Overcast
6/15/2012,61.3,65.7,63.1,Overcast
6/16/2012,62.8,68.6,64.8,Overcast
6/17/2012,61.6,72.2,66.3,Partially cloudy
6/18/2012,62.9,71.5,65.8,Overcast
6/19/2012,62.4,70.2,65.3,Partially cloudy
6/20/2012,61.1,67.3,64.2,Partially cloudy
6/21/2012,62.9,70,65.8,Partially cloudy
6/22/2012,62.4,70.3,65.6,Partially cloudy
6/23/2012,62.4,70,65.8,Partially cloudy
6/24/2012,62.8,72,67.3,Partially cloudy
6/25/2012,62.6,71.8,67,Partially cloudy
6/26/2012,60.6,74,67.2,Clear
6/27/2012,63.1,73.3,67.2,Partially cloudy
6/28/2012,62.9,72.3,67.3,Partially cloudy
6/29/2012,62.9,72.2,67.9,Partially cloudy
6/30/2012,64.3,71.7,67.5,Partially cloudy
7/1/2012,63,71.8,66.5,Partially cloudy
7/2/2012,62.9,67.1,65,Overcast
7/3/2012,63,67.6,64.7,Overcast
7/4/2012,62.7,66.7,64.1,Overcast
7/5/2012,63,68.6,65.3,Overcast
7/6/2012,64.6,72.2,67.6,Partially cloudy
7/7/2012,64.5,71.9,66.8,Partially cloudy
7/8/2012,64.5,72.1,67.5,Partially cloudy
7/9/2012,62.9,73.5,67.9,Partially cloudy
7/10/2012,64.6,75.6,68.6,Overcast
7/11/2012,64.8,74.1,68.6,Overcast
7/12/2012,64.5,73.9,68.7,Overcast
7/13/2012,66.4,80.6,71.3,Overcast
7/14/2012,64.8,72.3,68.4,Overcast
7/15/2012,63.2,71.8,66.7,Partially cloudy
7/16/2012,63.1,68.9,65.8,Partially cloudy
7/17/2012,64.6,72,67.5,Partially cloudy
7/18/2012,64.3,80,71.1,Partially cloudy
7/19/2012,67.7,73.9,70.9,Partially cloudy
7/20/2012,66.2,79.2,71.2,Partially cloudy
7/21/2012,67.9,74,70.1,Partially cloudy
7/22/2012,66.3,73.7,69.3,Overcast
7/23/2012,66.4,72.4,68.3,Partially cloudy
7/24/2012,66,72.1,68.4,Partially cloudy
7/25/2012,64.7,72.7,68.1,Partially cloudy
7/26/2012,66.1,72.2,68.3,Partially cloudy
7/27/2012,64.7,72,68.3,Partially cloudy
7/28/2012,64.8,72.3,68.4,Partially cloudy
7/29/2012,63,71.8,66.5,Partially cloudy
7/30/2012,64.5,71.8,67.7,Overcast
7/31/2012,66,71.9,68.3,Overcast
8/1/2012,66.3,75.3,69.9,Partially cloudy
8/2/2012,64.9,73.4,69.1,Partially cloudy
8/3/2012,65.3,71.5,67.7,Overcast
8/4/2012,64.7,72.2,68.1,Overcast
8/5/2012,66.8,73.9,69.7,Overcast
8/6/2012,66.5,76.3,71.3,Partially cloudy
8/7/2012,69.5,79,72.5,Partially cloudy
8/8/2012,69.8,80.7,74.2,Partially cloudy
8/9/2012,69.5,78.9,73.4,Partially cloudy
8/10/2012,70,80.9,73.9,Partially cloudy
8/11/2012,69.8,80.8,74.1,Partially cloudy
8/12/2012,71.9,84.4,76.8,Partially cloudy
8/13/2012,71.9,82.4,76,Partially cloudy
8/14/2012,71.3,79.3,74.8,Partially cloudy
8/15/2012,71.4,77.5,73.5,Overcast
8/16/2012,71.1,80.6,75.3,Overcast
8/17/2012,72.9,84.2,77.8,Partially cloudy
8/18/2012,71.4,84.3,77.4,Partially cloudy
8/19/2012,72.9,82,76.1,Clear
8/20/2012,71.3,78.6,73.9,Partially cloudy
8/21/2012,70,74,71.5,Partially cloudy
8/22/2012,69.5,73.6,71.3,Overcast
8/23/2012,69.8,75.9,72.1,Overcast
8/24/2012,67.9,72.5,69.9,Overcast
8/25/2012,66.6,73.6,69.8,Partially cloudy
8/26/2012,66.7,75.5,70.9,Partially cloudy
8/27/2012,68.1,79.1,73.6,Partially cloudy
8/28/2012,69.8,80.6,74.7,Partially cloudy
8/29/2012,68.3,77.5,72,Partially cloudy
8/30/2012,71.3,79.8,74.6,Partially cloudy
8/31/2012,71.5,81.1,75.5,Partially cloudy
9/1/2012,68.4,82.7,75.1,Partially cloudy
9/2/2012,68.4,79.2,73.4,Partially cloudy
9/3/2012,66.1,79,72.3,Partially cloudy
9/4/2012,69.8,81.8,75,Partially cloudy
9/5/2012,72.9,82.7,76.3,Partially cloudy
9/6/2012,71.3,80.7,75.6,Partially cloudy
9/7/2012,71.3,80.7,75.3,Partially cloudy
9/8/2012,71.3,78.8,73.7,Partially cloudy
9/9/2012,71.3,79.2,73.9,Partially cloudy
9/10/2012,69.7,80.5,75,Partially cloudy
9/11/2012,71.4,75.6,72.8,Overcast
9/12/2012,71.2,79.1,74,Overcast
9/13/2012,69.7,75.3,72.1,Partially cloudy
9/14/2012,67.9,87.9,77.6,Clear
9/15/2012,70.7,100.6,83.1,Clear
9/16/2012,66.1,78.5,71,Partially cloudy
9/17/2012,69.6,75.7,72.1,Partially cloudy
9/18/2012,69.5,77,71.9,Partially cloudy
9/19/2012,68.1,78.7,72.3,Partially cloudy
9/20/2012,68.2,78.9,72.8,Partially cloudy
9/21/2012,69.5,79,73.3,Overcast
9/22/2012,69,81,74,Overcast
9/23/2012,69.7,87.3,75.7,Partially cloudy
9/24/2012,68.1,80.2,72.9,Partially cloudy
9/25/2012,66.2,75,69.9,Partially cloudy
9/26/2012,66,74,69.7,Partially cloudy
9/27/2012,67.6,75.8,70.9,Partially cloudy
9/28/2012,64.8,77.3,71.5,Partially cloudy
9/29/2012,68.1,82.4,73.9,Partially cloudy
9/30/2012,67.9,82.4,74.9,Clear
10/1/2012,67.9,80.7,74.7,Clear
10/2/2012,67.9,85.5,75.8,Clear
10/3/2012,67,80.5,72.3,Partially cloudy
10/4/2012,66.5,73.9,70.3,Partially cloudy
10/5/2012,66,73.4,69.1,Overcast
10/6/2012,63.9,76.7,69.8,Overcast
10/7/2012,68.1,73.8,70.7,Partially cloudy
10/8/2012,66.2,73.9,70.2,Partially cloudy
10/9/2012,67.6,73.6,70,Partially cloudy
10/10/2012,66,73.5,68.6,Partially cloudy
10/11/2012,62.5,68.4,65.2,"Rain, Partially cloudy"
10/12/2012,60.5,70.1,65.5,"Rain, Partially cloudy"
10/13/2012,59.4,72,66.4,Partially cloudy
10/14/2012,62.2,80.3,71.3,Clear
10/15/2012,64.4,76.2,69,Partially cloudy
10/16/2012,62.8,83.2,70.7,Partially cloudy
10/17/2012,64.5,90.8,77.9,Partially cloudy
10/18/2012,69.4,73.6,72,Overcast
10/19/2012,66,73.4,69.6,Partially cloudy
10/20/2012,64.3,69.4,66.9,"Rain, Overcast"
10/21/2012,64.3,69.5,66,"Rain, Overcast"
10/22/2012,62.8,68.5,65.8,Overcast
10/23/2012,60.9,69.9,64.8,Overcast
10/24/2012,60.7,68.7,64.5,Partially cloudy
10/25/2012,55.7,72,64.6,Clear
10/26/2012,57.3,82.9,69.6,Clear
10/27/2012,58.6,84.8,69.5,Clear
10/28/2012,57,75.5,66.4,Partially cloudy
10/29/2012,56.3,75.8,64.1,Partially cloudy
10/30/2012,54.5,70.5,62.4,Partially cloudy
10/31/2012,58.7,66.9,63.5,Partially cloudy
11/1/2012,62.3,67,63.7,Overcast
11/2/2012,60.7,67.2,64.2,Partially cloudy
11/3/2012,57.1,70,63.5,Partially cloudy
11/4/2012,57.5,86.7,70.7,Clear
11/5/2012,59.8,85.2,69.3,Clear
11/6/2012,57.6,69.5,63.2,Partially cloudy
11/7/2012,57.7,67,63.1,Partially cloudy
11/8/2012,60.2,66.7,63.5,"Rain, Overcast"
11/9/2012,57.9,64.6,61.2,"Rain, Overcast"
11/10/2012,55.8,63.1,59.6,Partially cloudy
11/11/2012,48.2,63.2,56.3,Clear
11/12/2012,48.1,67,57.7,Clear
11/13/2012,49.1,75.1,60.8,Clear
11/14/2012,51.4,71.3,60.5,Partially cloudy
11/15/2012,56.1,66.6,61.5,Overcast
11/16/2012,55.5,71.8,63.5,Partially cloudy
11/17/2012,60.2,70.4,64.5,Overcast
11/18/2012,60.5,66.9,63.6,"Rain, Overcast"
11/19/2012,54.9,68.6,61.2,Partially cloudy
11/20/2012,53.5,65.2,60.1,Partially cloudy
11/21/2012,55,64.8,59.7,Partially cloudy
11/22/2012,55.5,64.7,59.6,Partially cloudy
11/23/2012,54.1,66.3,58.6,Partially cloudy
11/24/2012,52.3,70.4,59.8,Partially cloudy
11/25/2012,55.8,61.2,58.3,Overcast
11/26/2012,55.8,63,59.7,Overcast
11/27/2012,53.9,65,59.4,Overcast
11/28/2012,60.5,64.9,61.8,Overcast
11/29/2012,60.6,68.3,63.6,Overcast
11/30/2012,61,68.2,63.9,"Rain, Overcast"
12/1/2012,60.8,68.2,63.7,Overcast
12/2/2012,62.3,66.8,63.6,Overcast
12/3/2012,60.4,67.7,63.1,Overcast
12/4/2012,60.8,66.4,62.7,Overcast
12/5/2012,59.3,64.6,61.5,Overcast
12/6/2012,59.2,66.6,62.2,Overcast
12/7/2012,57.3,62.7,59.4,Overcast
12/8/2012,57.3,63.2,59.2,Overcast
12/9/2012,55.1,62.7,58.4,Partially cloudy
12/10/2012,51.7,68.6,59.4,Partially cloudy
12/11/2012,51.4,69.9,59.2,Partially cloudy
12/12/2012,54.2,64.5,59.8,Overcast
12/13/2012,55.5,61,57.6,"Rain, Overcast"
12/14/2012,51.9,59.6,55.5,"Rain, Overcast"
12/15/2012,51.8,59.2,54.8,"Rain, Overcast"
12/16/2012,53.4,60.8,56.6,"Rain, Overcast"
12/17/2012,57.1,63.5,59.5,"Rain, Overcast"
12/18/2012,55.5,60.8,57.8,"Rain, Overcast"
12/19/2012,44.5,57.6,52,Clear
12/20/2012,43.1,66.3,53.2,Clear
12/21/2012,42.8,60.9,52.4,Partially cloudy
12/22/2012,44.6,60.9,53.1,Partially cloudy
12/23/2012,48.4,62.6,55.4,Overcast
12/24/2012,51.8,60.8,55.9,"Rain, Overcast"
12/25/2012,50.1,63,55.4,Partially cloudy
12/26/2012,51.9,61.1,56.1,"Rain, Overcast"
12/27/2012,51.4,59.4,55.4,"Rain, Partially cloudy"
12/28/2012,44.6,62.7,53.7,Partially cloudy
12/29/2012,49.6,59.5,53.5,"Rain, Overcast"
12/30/2012,46.5,55.9,50.6,"Rain, Partially cloudy"
12/31/2012,41.2,57.8,50,Clear
1/1/2013,46.2,59.5,53,Partially cloudy
1/2/2013,42.7,62.4,52.4,Clear
1/3/2013,42.6,66.6,53.5,Clear
1/4/2013,44.7,64.7,53.6,Clear
1/5/2013,41.4,61.2,51.6,Partially cloudy
1/6/2013,48.3,57.6,52.7,"Rain, Overcast"
1/7/2013,48.3,64.5,54.4,"Rain, Partially cloudy"
1/8/2013,44.5,66.2,54.2,Clear
1/9/2013,48,60.9,54.7,Partially cloudy
1/10/2013,53.6,57,55.1,"Rain, Overcast"
1/11/2013,44.6,54.2,50.9,Partially cloudy
1/12/2013,42.4,55.5,48.5,Partially cloudy
1/13/2013,42.6,55.8,49,Partially cloudy
1/14/2013,39.5,54,47.8,Clear
1/15/2013,39.8,57.8,49.3,Clear
1/16/2013,42.4,63.1,52.6,Clear
1/17/2013,44.9,72.1,58.3,Clear
1/18/2013,48.7,74,59,Partially cloudy
1/19/2013,47.9,75.1,60,Partially cloudy
1/20/2013,48.8,72.8,59.7,Partially cloudy
1/21/2013,46.3,75.4,60.4,Clear
1/22/2013,47.3,79,61.3,Partially cloudy
1/23/2013,55.9,71.3,63.4,Overcast
1/24/2013,60.5,70.2,64.3,Overcast
1/25/2013,60.5,64.2,61.8,"Rain, Overcast"
1/26/2013,57.4,61.1,59.5,"Rain, Overcast"
1/27/2013,53.8,57.7,56.1,"Rain, Overcast"
1/28/2013,51.1,57.9,55.1,Partially cloudy
1/29/2013,47.6,57.8,53,Partially cloudy
1/30/2013,46.5,66.5,57,Partially cloudy
1/31/2013,48.5,69.5,57.9,Partially cloudy
2/1/2013,51.3,72.6,60.5,Partially cloudy
2/2/2013,53.4,73.9,62.3,Overcast
2/3/2013,57,70.1,63.1,Overcast
2/4/2013,51.8,60.9,55.7,Partially cloudy
2/5/2013,53.6,57.1,55.5,Overcast
2/6/2013,53.2,60.8,56.9,Partially cloudy
2/7/2013,50.2,59.5,55.4,Overcast
2/8/2013,49,55.9,53.5,"Rain, Overcast"
2/9/2013,44.9,57.8,51.4,"Rain, Partially cloudy"
2/10/2013,44.6,57.6,51.6,Overcast
2/11/2013,46.1,57.9,52.9,Partially cloudy
2/12/2013,43.7,61.2,53,Clear
2/13/2013,44.4,61.2,53.8,Clear
2/14/2013,46.7,64.9,56.3,Partially cloudy
2/15/2013,52.8,75,63.6,Overcast
2/16/2013,53.3,76.2,64,Partially cloudy
2/17/2013,51.1,60.6,55.9,Partially cloudy
2/18/2013,53.6,57.9,55.2,Overcast
2/19/2013,50.1,56.1,54.3,"Rain, Overcast"
2/20/2013,49.1,57.1,52.8,"Rain, Partially cloudy"
2/21/2013,48.3,57.9,52.5,"Rain, Partially cloudy"
2/22/2013,46.1,61.2,53.6,Clear
2/23/2013,46.4,62.4,54.6,Partially cloudy
2/24/2013,48.1,64.9,56.2,Clear
2/25/2013,46.2,67.7,55.8,Clear
2/26/2013,44.5,62.8,55.1,Clear
2/27/2013,48.1,70.1,59.3,Rain
2/28/2013,47.1,71.8,61.2,Clear
3/1/2013,53.3,79.6,66.3,Clear
3/2/2013,53.8,81,66.5,Partially cloudy
3/3/2013,55.2,67,60.3,Overcast
3/4/2013,57,61.1,58.4,Overcast
3/5/2013,55.7,59.3,57.4,Overcast
3/6/2013,55.2,61.2,57.3,Partially cloudy
3/7/2013,54.9,62.4,57.6,"Rain, Overcast"
3/8/2013,50.4,55.7,53.7,"Rain, Overcast"
3/9/2013,53.4,59.2,55.5,"Rain, Partially cloudy"
3/10/2013,48.3,66.4,57.5,Clear
3/11/2013,51.2,66.7,58.2,Clear
3/12/2013,50.1,69.6,57.5,Partially cloudy
3/13/2013,50.6,64.4,56.9,Partially cloudy
3/14/2013,52.3,65.2,57.5,Partially cloudy
3/15/2013,53.7,64.2,56.9,Overcast
3/16/2013,53.6,61.1,56.3,Overcast
3/17/2013,55.5,61.2,57.5,Overcast
3/18/2013,55.8,62.4,58.8,Overcast
3/19/2013,57.6,64.8,60.8,Overcast
3/20/2013,57,66.3,60.4,Overcast
3/21/2013,57.1,64.4,59.7,Overcast
3/22/2013,57.1,64.4,59.7,Partially cloudy
3/23/2013,57,62.9,59.2,Partially cloudy
3/24/2013,53.4,64.9,59.2,Partially cloudy
3/25/2013,55.3,66.2,60.2,Partially cloudy
3/26/2013,55.9,64.4,59.5,Overcast
3/27/2013,57.3,64.6,60.1,Overcast
3/28/2013,57.1,66.6,61.1,Overcast
3/29/2013,57.8,64.9,60.8,Overcast
3/30/2013,58.9,66.4,61.9,Partially cloudy
3/31/2013,57.3,69.9,62,Partially cloudy
4/1/2013,57.1,64.9,61.1,Overcast
4/2/2013,57.8,64.9,61,Partially cloudy
4/3/2013,57.5,65,60.6,Overcast
4/4/2013,57.6,66.1,61,Overcast
4/5/2013,59.2,64.9,61.7,Overcast
4/6/2013,58.9,66.2,61.7,Overcast
4/7/2013,59.2,64.9,61.8,Overcast
4/8/2013,57,61,59.1,Overcast
4/9/2013,55.3,66.4,60.2,Partially cloudy
4/10/2013,53.2,71.9,63.4,Clear
4/11/2013,55.5,63.1,60.1,Partially cloudy
4/12/2013,57,64.8,60.7,Overcast
4/13/2013,57.1,60.6,58.6,Overcast
4/14/2013,55.8,59.2,57.2,Overcast
4/15/2013,55.5,61.4,58.3,"Rain, Overcast"
4/16/2013,53.6,59.3,56.7,Partially cloudy
4/17/2013,51.6,67,60.5,Clear
4/18/2013,53.1,77,65.1,Clear
4/19/2013,53.7,75.9,65.4,Clear
4/20/2013,55.4,75.4,65.5,Partially cloudy
4/21/2013,57,64.8,60.8,Overcast
4/22/2013,57.3,64.7,60,Overcast
4/23/2013,58.9,66.1,61.6,Overcast
4/24/2013,60.5,63,61.7,Overcast
4/25/2013,60.6,70,63.9,Partially cloudy
4/26/2013,57.3,69.7,63.8,Partially cloudy
4/27/2013,60.5,66.5,62.8,Partially cloudy
4/28/2013,59,66.7,62,Partially cloudy
4/29/2013,59.2,64.9,61.3,Overcast
4/30/2013,60.4,64.6,61.7,Overcast
5/1/2013,62.3,68.2,64,Partially cloudy
5/2/2013,60.5,78.6,68.1,Partially cloudy
5/3/2013,60.2,83.4,68.7,Partially cloudy
5/4/2013,60.5,66.4,63.1,Overcast
5/5/2013,61,64.5,62.9,"Rain, Overcast"
5/6/2013,60.5,66.1,62.8,"Rain, Overcast"
5/7/2013,60.8,66.6,63.7,"Rain, Overcast"
5/8/2013,60.2,68.2,63.6,Overcast
5/9/2013,60.7,66.6,63.5,Overcast
5/10/2013,62.3,69.6,65.3,Partially cloudy
5/11/2013,62.6,73.5,66.6,Partially cloudy
5/12/2013,61.1,76.9,69,Partially cloudy
5/13/2013,66.3,84,73.7,Clear
5/14/2013,62.1,70,66.3,Partially cloudy
5/15/2013,61,66.3,63.2,Partially cloudy
5/16/2013,62.3,66.4,63.2,Overcast
5/17/2013,62.4,66.9,64.2,Overcast
5/18/2013,62.3,69.8,65,Partially cloudy
5/19/2013,62.4,68.3,64.9,Partially cloudy
5/20/2013,62.3,69.6,64.7,Partially cloudy
5/21/2013,62.3,69.6,65.5,Overcast
5/22/2013,62.4,66.5,63.9,Overcast
5/23/2013,60.6,66.4,63.4,Overcast
5/24/2013,60.6,64.8,62.7,Partially cloudy
5/25/2013,60.6,66.7,62.8,Overcast
5/26/2013,60.7,66.4,63,Overcast
5/27/2013,60.8,69.7,64,Partially cloudy
5/28/2013,62.3,70.1,64.9,Overcast
5/29/2013,62.4,71.5,66.3,Partially cloudy
5/30/2013,62.9,67.3,64.9,Overcast
5/31/2013,62.9,70.3,65.8,Partially cloudy
6/1/2013,62.8,69.9,65.2,Overcast
6/2/2013,62.6,66.6,64.1,Overcast
6/3/2013,64.3,67.2,65.4,Overcast
6/4/2013,63,70.1,66,Overcast
6/5/2013,64.7,70.4,66.5,Partially cloudy
6/6/2013,62.8,68.3,65,Overcast
6/7/2013,61.4,66.9,63.7,Overcast
6/8/2013,59.6,63.4,61.5,Overcast
6/9/2013,59.5,65.4,61.7,Overcast
6/10/2013,61.2,69.1,64.4,Partially cloudy
6/11/2013,61.3,69.1,63.9,Overcast
6/12/2013,58.6,65.5,61.9,Overcast
6/13/2013,61.3,67.2,63.1,Partially cloudy
6/14/2013,58,71.2,63.4,Overcast
6/15/2013,61,74.2,67.1,Partially cloudy
6/16/2013,62.9,71.7,67.3,Partially cloudy
6/17/2013,62.6,71.8,66.7,Partially cloudy
6/18/2013,61.4,70.5,65.8,Partially cloudy
6/19/2013,62.6,72,66.8,Partially cloudy
6/20/2013,63.2,71.9,67.6,Partially cloudy
6/21/2013,64.5,70.5,66.8,Partially cloudy
6/22/2013,63.2,70.2,66.1,Partially cloudy
6/23/2013,62.8,68.8,65.1,Overcast
6/24/2013,64.7,71.9,67.6,Overcast
6/25/2013,66.7,73.9,70,Partially cloudy
6/26/2013,66.6,75.6,70.4,Partially cloudy
6/27/2013,66.1,77.3,69.7,Partially cloudy
6/28/2013,66.6,78.8,72,Partially cloudy
6/29/2013,69.7,80,73.5,Partially cloudy
6/30/2013,66.8,74.1,70.5,Partially cloudy
7/1/2013,66.4,79.7,71.4,Overcast
7/2/2013,68.6,72.4,70,Overcast
7/3/2013,66.9,77.7,70.8,Overcast
7/4/2013,66.6,76,69.6,Overcast
7/5/2013,66.6,72.2,68.9,Overcast
7/6/2013,66.9,72.6,69.4,Overcast
7/7/2013,68.3,76,70.3,Overcast
7/8/2013,68.3,76,71.7,Partially cloudy
7/9/2013,69.9,76.4,71.9,Overcast
7/10/2013,68.4,71.7,70,Overcast
7/11/2013,66.9,73.9,69.9,"Rain, Overcast"
7/12/2013,68.1,76,71.8,Partially cloudy
7/13/2013,68.4,77.3,71.8,Partially cloudy
7/14/2013,68.2,76,71.2,Partially cloudy
7/15/2013,68.2,77.7,71.8,Partially cloudy
7/16/2013,66.9,76,71.7,Partially cloudy
7/17/2013,65,77.4,71.3,Partially cloudy
7/18/2013,68.2,73.8,70.3,Partially cloudy
7/19/2013,64.6,70.5,67.3,Overcast
7/20/2013,63.1,71.6,66.7,Overcast
7/21/2013,65.3,70.2,67,Overcast
7/22/2013,66.6,75.7,70.7,Partially cloudy
7/23/2013,68.2,74.5,71,Partially cloudy
7/24/2013,66.9,73.9,69.9,"Rain, Overcast"
7/25/2013,65.3,72.6,68.6,Overcast
7/26/2013,66.8,73.5,69.4,"Rain, Overcast"
7/27/2013,65.1,72.1,67.9,Overcast
7/28/2013,64.6,70.7,66.8,Overcast
7/29/2013,64.9,72.3,67.7,Partially cloudy
7/30/2013,65.1,72.3,68.7,Partially cloudy
7/31/2013,65,71.7,67.7,Overcast
8/1/2013,65.3,73.9,68.7,Partially cloudy
8/2/2013,65.1,70.3,67.4,Overcast
8/3/2013,64.8,72.3,67.9,Overcast
8/4/2013,65,73.9,68,Partially cloudy
8/5/2013,64.8,72.4,68.3,Overcast
8/6/2013,64.6,72.3,67.9,Partially cloudy
8/7/2013,65.3,72.4,68.5,Partially cloudy
8/8/2013,65.3,72.1,68.3,Partially cloudy
8/9/2013,64.3,72,67.7,Partially cloudy
8/10/2013,64.3,72.2,66.8,Partially cloudy
8/11/2013,64.6,72.2,67.8,Partially cloudy
8/12/2013,65,72.1,67.9,Partially cloudy
8/13/2013,64.7,73.7,67.7,Overcast
8/14/2013,64.6,72.3,67.1,Overcast
8/15/2013,64.6,72.6,68,Partially cloudy
8/16/2013,66.4,77.5,70.8,Partially cloudy
8/17/2013,64.9,74.6,69.4,Partially cloudy
8/18/2013,64.8,70.5,66.6,Overcast
8/19/2013,63.3,72.9,67.5,Overcast
8/20/2013,65.4,74,69.4,Overcast
8/21/2013,66.6,75.8,70.7,Partially cloudy
8/22/2013,66.4,78.9,72.1,Partially cloudy
8/23/2013,66.9,76.2,71.1,Partially cloudy
8/24/2013,66.4,74.3,69.4,Partially cloudy
8/25/2013,65.3,76.4,70.5,Partially cloudy
8/26/2013,69.9,78.8,73.2,Overcast
8/27/2013,68.6,80.8,73.8,Partially cloudy
8/28/2013,69.7,82.4,74.6,Partially cloudy
8/29/2013,70.1,84.9,77.4,Partially cloudy
8/30/2013,71.2,88.5,79.7,Partially cloudy
8/31/2013,74.2,83.4,78.5,Overcast
9/1/2013,70.5,81.4,75.7,Overcast
9/2/2013,69.8,80.7,73.4,Overcast
9/3/2013,70.3,83,76,Partially cloudy
9/4/2013,72.2,85,77.4,Partially cloudy
9/5/2013,72,83.4,76.9,Partially cloudy
9/6/2013,72.2,88.6,77.4,Partially cloudy
9/7/2013,70.4,83.5,76.8,Partially cloudy
9/8/2013,70.1,79.5,73.4,Partially cloudy
9/9/2013,68.2,74.7,70.8,Partially cloudy
9/10/2013,66.9,74.2,70.3,Partially cloudy
9/11/2013,67.1,74.5,70.4,Partially cloudy
9/12/2013,66.6,74.4,69.9,Partially cloudy
9/13/2013,66.7,74.6,70.3,Partially cloudy
9/14/2013,65.3,76,70.3,Partially cloudy
9/15/2013,66.8,78.4,71.4,Partially cloudy
9/16/2013,65.1,76.6,70.2,Partially cloudy
9/17/2013,65.3,72.4,68.2,Partially cloudy
9/18/2013,63.5,72.3,67.2,Partially cloudy
9/19/2013,64.8,79.4,67.7,Overcast
9/20/2013,65.4,69,67.3,Overcast
9/21/2013,65.4,74.2,69.6,Overcast
9/22/2013,66.3,74.3,69.6,Partially cloudy
9/23/2013,63.1,79.8,71.9,Clear
9/24/2013,64.8,76,70.3,Clear
9/25/2013,66.3,71.1,67.8,Partially cloudy
9/26/2013,64.8,72.3,67.3,Partially cloudy
9/27/2013,59.2,76,69,Clear
9/28/2013,61.3,83.2,72.1,Clear
9/29/2013,61.3,81.7,70.7,Clear
9/30/2013,59.6,81.1,70,Partially cloudy
10/1/2013,64.8,72.1,67.1,Overcast
10/2/2013,64.8,70.5,66.3,Overcast
10/3/2013,64.6,71.9,67,Overcast
10/4/2013,65,74.5,68.8,Partially cloudy
10/5/2013,60.8,85.3,73.3,Clear
10/6/2013,60.9,86.3,74.4,Partially cloudy
10/7/2013,64.4,79.5,70.4,Partially cloudy
10/8/2013,63.2,70.5,66,Overcast
10/9/2013,59.5,66.9,63.5,"Rain, Overcast"
10/10/2013,57.6,67.5,63.3,"Rain, Partially cloudy"
10/11/2013,57.2,70.5,64.6,Clear
10/12/2013,63.1,70.5,66.4,Partially cloudy
10/13/2013,61.1,68.8,64.7,Partially cloudy
10/14/2013,55.5,73.6,64.6,Clear
10/15/2013,57.8,74.3,65.8,Clear
10/16/2013,58.3,84.9,71.8,Rain
10/17/2013,60.5,83.1,69.8,Clear
10/18/2013,59,76,67.8,Clear
10/19/2013,58.1,76.8,66,Partially cloudy
10/20/2013,56.5,70.3,62.8,Partially cloudy
10/21/2013,56.5,70.4,63.4,Partially cloudy
10/22/2013,59.9,68.9,64.1,Partially cloudy
10/23/2013,64.6,67.1,65.4,Overcast
10/24/2013,63.2,68.4,65.2,Overcast
10/25/2013,64.6,70.2,66.2,Partially cloudy
10/26/2013,62.8,70,64.9,Overcast
10/27/2013,61.1,68.9,64,Overcast
10/28/2013,60.7,65.1,63.2,"Rain, Overcast"
10/29/2013,57.6,66.9,62.4,"Rain, Partially cloudy"
10/30/2013,55.8,67.1,62,Partially cloudy
10/31/2013,55.7,74.1,64.8,Clear
11/1/2013,57,82.6,67.9,Clear
11/2/2013,57.2,68.6,63.5,Partially cloudy
11/3/2013,62.3,67,64.1,Overcast
11/4/2013,59.4,65,63,Overcast
11/5/2013,55.2,70.4,62.8,Clear
11/6/2013,53.3,77.2,65.4,Clear
11/7/2013,55.8,82.1,67.8,Partially cloudy
11/8/2013,56.3,73.1,63.4,Partially cloudy
11/9/2013,52.7,73.7,63.3,Partially cloudy
11/10/2013,59.4,77.7,67,Partially cloudy
11/11/2013,54,72.2,63.7,Partially cloudy
11/12/2013,59.2,76,66.5,Partially cloudy
11/13/2013,59.1,80,69,Clear
11/14/2013,60.9,78.8,66.8,Partially cloudy
11/15/2013,62.6,66.9,64.5,Overcast
11/16/2013,61,65.4,63.3,"Rain, Overcast"
